Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
ARL4A	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
ARL4D	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
ARL5B	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ARL5C	37	47	0.6851851851851852	0.5949367088607594	0.7683768948273167	0.8096401791488308	1	-1	0.2438971314817583	2-sample test for equality of proportions with continuity correction	less
ARL6	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ARL6IP1	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
ARL6IP6	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ARL8A	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
ARL8B	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
ARMC1	5	14	0.09259259259259259	0.17721518987341772	1.2483688857634005	0.13193212002950241	1	-1	0.026899062453019568	2-sample test for equality of proportions with continuity correction	less
ARMC10	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ARMC12	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARMC2	1	9	0.018518518518518517	0.11392405063291139	2.9387315186443006	0.0432393104223124	1	-1	-0.013728130376010561	2-sample test for equality of proportions with continuity correction	less
ARMC3	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ARMC4	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARMC4P1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARMC7	9	16	0.16666666666666666	0.20253164556962025	0.0863971150006078	0.3844042212977172	1	-1	0.09148244681981718	2-sample test for equality of proportions with continuity correction	less
ARMC8	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ARMS2	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARNT	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
ARNT2	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ARNTL	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARNTL2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ARPC1A	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ARPC1B	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ARPC4	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
ARPC5	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
ARPC5L	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ARPP19	2	4	0.037037037037037035	0.05063291139240506	5.2770840222584945e-31	0.4999999999999997	1	-1	0.05859326854950118	2-sample test for equality of proportions with continuity correction	less
ARRB1	5	6	0.09259259259259259	0.0759493670886076	4.704389820596542e-4	0.5086522222403267	1	-1	0.11355258726295549	2-sample test for equality of proportions with continuity correction	less
ARRB2	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARRDC1	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ARRDC2	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ARRDC4	3	1	0.05555555555555555	0.012658227848101266	0.8200360385161926	0.8174151853855096	1	-1	0.11377464025580272	2-sample test for equality of proportions with continuity correction	less
ARSD	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ARSE	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ARSF	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ARSG	17	21	0.3148148148148148	0.26582278481012656	0.17536919831223613	0.6623082704496062	1	-1	0.19683478358136072	2-sample test for equality of proportions with continuity correction	less
ARSH	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ARSI	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ARSJ	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ART3	4	2	0.07407407407407407	0.02531645569620253	0.8191976508386519	0.8172925708357771	1	-1	0.12977892425043586	2-sample test for equality of proportions with continuity correction	less
ARTN	1	4	0.018518518518518517	0.05063291139240506	0.24211909941983112	0.31133988076927654	1	-1	0.03403968102631665	2-sample test for equality of proportions with continuity correction	less
ARV1	9	12	0.16666666666666666	0.1518987341772152	2.5731296880398178e-31	0.5000000000000002	1	-1	0.13616906411860077	2-sample test for equality of proportions with continuity correction	less
ARX	2	2	0.037037037037037035	0.02531645569620253	6.418495392865267e-32	0.5000000000000001	1	-1	0.07474416947064619	2-sample test for equality of proportions with continuity correction	less
ASAH1	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
ASAH2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASAH2B	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASAH2C	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ASAP1	18	22	0.3333333333333333	0.27848101265822783	0.2351351049055043	0.6861289536538099	1	-1	0.2046615125997099	2-sample test for equality of proportions with continuity correction	less
ASB11	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ASB12	3	1	0.05555555555555555	0.012658227848101266	0.8200360385161926	0.8174151853855096	1	-1	0.11377464025580272	2-sample test for equality of proportions with continuity correction	less
ASB13	3	4	0.05555555555555555	0.05063291139240506	1.6588798582280194e-30	0.5000000000000006	1	-1	0.07522944686385527	2-sample test for equality of proportions with continuity correction	less
ASB16	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
ASB17	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASB4	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ASB5	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASB6	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASB7	3	1	0.05555555555555555	0.012658227848101266	0.8200360385161926	0.8174151853855096	1	-1	0.11377464025580272	2-sample test for equality of proportions with continuity correction	less
ASB9	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ASCC1	4	1	0.07407407407407407	0.012658227848101266	1.8618485004981251	0.9137941958354241	1	-1	0.13916867808534217	2-sample test for equality of proportions with continuity correction	less
ASCC2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ASCC3	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASCL3	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ASCL5	7	11	0.12962962962962962	0.13924050632911392	6.220774306963708e-31	0.49999999999999967	1	-1	0.0987801068994077	2-sample test for equality of proportions with continuity correction	less
ASF1A	0	4	0	0.05063291139240506	1.3504032470553178	0.12260381649582991	1	-1	0.0055294078239617045	2-sample test for equality of proportions with continuity correction	less
ASF1B	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ASH1L	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
ASH2L	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
ASIC1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ASIC2	16	18	0.2962962962962963	0.22784810126582278	0.470987922438861	0.7537334855969258	1	-1	0.21237947410979865	2-sample test for equality of proportions with continuity correction	less
ASIC5	2	4	0.037037037037037035	0.05063291139240506	5.2770840222584945e-31	0.4999999999999997	1	-1	0.05859326854950118	2-sample test for equality of proportions with continuity correction	less
ASIP	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ASMT|ENSG00000196433.6	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ASMTL|ENSG00000169093.10	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ASNS	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ASPA	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ASPDH	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ASPG	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ASPH	5	15	0.09259259259259259	0.189873417721519	1.6754362804890692	0.09776598441881176	1	-1	0.015660358240680933	2-sample test for equality of proportions with continuity correction	less
ASPHD1	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ASPHD2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ASPM	4	8	0.07407407407407407	0.10126582278481013	0.05261075949367089	0.4092905378571309	1	-1	0.06934899882782923	2-sample test for equality of proportions with continuity correction	less
ASPN	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ASPSCR1	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
ASRGL1	2	2	0.037037037037037035	0.02531645569620253	6.418495392865267e-32	0.5000000000000001	1	-1	0.07474416947064619	2-sample test for equality of proportions with continuity correction	less
ASS1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASTE1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASTL	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASTN1	5	7	0.09259259259259259	0.08860759493670886	1.0813280912271527e-31	0.5000000000000001	1	-1	0.09148811971716386	2-sample test for equality of proportions with continuity correction	less
ASTN2	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ASUN	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ASXL1	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ASXL2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ASXL3	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATAD2	17	23	0.3148148148148148	0.2911392405063291	0.009975301710448688	0.5397787864239795	1	-1	0.17296265724296478	2-sample test for equality of proportions with continuity correction	less
ATAD5	11	15	0.2037037037037037	0.189873417721519	6.115648162210909e-31	0.5000000000000003	1	-1	0.14339760716116837	2-sample test for equality of proportions with continuity correction	less
ATAT1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ATCAY	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ATE1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATF1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATF3	6	12	0.1111111111111111	0.1518987341772152	0.1740513406759662	0.3382680345242111	1	-1	0.07154963839670148	2-sample test for equality of proportions with continuity correction	less
ATF5	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATF6	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
ATF6B	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ATF7IP2	4	4	0.07407407407407407	0.05063291139240506	0.03498810360993902	0.5741897051424563	1	-1	0.1103221813064312	2-sample test for equality of proportions with continuity correction	less
ATG16L2	1	5	0.018518518518518517	0.06329113924050633	0.6341828909044599	0.21291257023193438	1	-1	0.025046868482344137	2-sample test for equality of proportions with continuity correction	less
ATG2A	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
ATG3	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ATG4C	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
ATG4D	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ATG5	2	8	0.037037037037037035	0.10126582278481013	1.0913445412583522	0.1480867469627766	1	-1	0.021386844550368475	2-sample test for equality of proportions with continuity correction	less
ATG7	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ATL2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATL3	2	2	0.037037037037037035	0.02531645569620253	6.418495392865267e-32	0.5000000000000001	1	-1	0.07474416947064619	2-sample test for equality of proportions with continuity correction	less
ATMIN	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATOH1	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATOH8	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATOX1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP10A	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
ATP10B	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP10D	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP11B	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
ATP11C	2	4	0.037037037037037035	0.05063291139240506	5.2770840222584945e-31	0.4999999999999997	1	-1	0.05859326854950118	2-sample test for equality of proportions with continuity correction	less
ATP12A	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ATP13A3	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
ATP13A4	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
ATP13A5	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
ATP1A1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP1A1OS	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP1A2	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
ATP1A3	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ATP1A4	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
ATP1B1	5	10	0.09259259259259259	0.12658227848101267	0.10854175440548172	0.37090523720755764	1	-1	0.07101875810757252	2-sample test for equality of proportions with continuity correction	less
ATP1B3	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATP1B4	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATP2A1	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATP2A3	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP2B1	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ATP2B2	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
ATP2B3	3	3	0.05555555555555555	0.0379746835443038	0.0029560628936853898	0.5216796854122239	1	-1	0.09545880583242145	2-sample test for equality of proportions with continuity correction	less
ATP2B4	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
ATP2C1	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
ATP4A	0	6	0	0.0759493670886076	2.7128781348709756	0.04977062675336609	1	-1	-0.01133530838054056	2-sample test for equality of proportions with continuity correction	less
ATP5C1	3	4	0.05555555555555555	0.05063291139240506	1.6588798582280194e-30	0.5000000000000006	1	-1	0.07522944686385527	2-sample test for equality of proportions with continuity correction	less
ATP5E	10	10	0.18518518518518517	0.12658227848101267	0.46450937957673183	0.7522379925057028	1	-1	0.18071092763642457	2-sample test for equality of proportions with continuity correction	less
ATP5EP2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATP5G1	18	24	0.3333333333333333	0.3037974683544304	0.028878460576772808	0.5674700159835014	1	-1	0.18068751528716281	2-sample test for equality of proportions with continuity correction	less
ATP5H	10	15	0.18518518518518517	0.189873417721519	5.680387806473166e-32	0.4999999999999999	1	-1	0.11326100804594137	2-sample test for equality of proportions with continuity correction	less
ATP5J2	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATP5SL	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATP6AP1	3	3	0.05555555555555555	0.0379746835443038	0.0029560628936853898	0.5216796854122239	1	-1	0.09545880583242145	2-sample test for equality of proportions with continuity correction	less
ATP6C	4	3	0.07407407407407407	0.0379746835443038	0.27063147887690786	0.698545757387426	1	-1	0.12015339356364246	2-sample test for equality of proportions with continuity correction	less
ATP6V0A1	4	8	0.07407407407407407	0.10126582278481013	0.05261075949367089	0.4092905378571309	1	-1	0.06934899882782923	2-sample test for equality of proportions with continuity correction	less
ATP6V0B	1	4	0.018518518518518517	0.05063291139240506	0.24211909941983112	0.31133988076927654	1	-1	0.03403968102631665	2-sample test for equality of proportions with continuity correction	less
ATP6V0C	4	3	0.07407407407407407	0.0379746835443038	0.27063147887690786	0.698545757387426	1	-1	0.12015339356364246	2-sample test for equality of proportions with continuity correction	less
ATP6V0D2	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
ATP6V0E1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ATP6V0E2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATP6V1A	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATP6V1B2	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP6V1C1	10	26	0.18518518518518517	0.3291139240506329	2.6762384244155433	0.050928032160344305	1	-1	-0.005369539419799174	2-sample test for equality of proportions with continuity correction	less
ATP6V1E1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP6V1G1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP6V1G2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
ATP6V1G3	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
ATP6V1H	3	13	0.05555555555555555	0.16455696202531644	2.644731554860335	0.05194685275097259	1	-1	-0.007756135913771334	2-sample test for equality of proportions with continuity correction	less
ATP8A1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP8A2	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ATP8B1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATP8B2	8	10	0.14814814814814814	0.12658227848101267	0.009793564891253374	0.539415954621534	1	-1	0.1376994203852915	2-sample test for equality of proportions with continuity correction	less
ATP8B4	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATP8B5P	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
